committee_id,report_year,report_type,image_number,filing_form,link_id,line_number,transaction_id,file_number,sub_id,original_sub_id,committee_designated_coordinated_expenditure_indicator,committee_name,entity_type,entity_type_desc,designated_committee_id,designated_committee_name,subordinate_committee_id,payee_name,payee_last_name,payee_middle_name,payee_first_name,aggregate_general_election_expenditure,expenditure_type,expenditure_type_full,expenditure_purpose_full,expenditure_date,expenditure_amount,candidate_id,candidate_name,candidate_prefix,candidate_first_name,candidate_middle_name,candidate_last_name,candidate_suffix,candidate_office,candidate_office_full,candidate_office_state,candidate_office_state_full,candidate_office_district,conduit_committee_id,conduit_committee_name,conduit_committee_street1,conduit_committee_street2,conduit_committee_city,conduit_committee_state,conduit_committee_zip,action_code,action_code_full,back_reference_transaction_id,back_reference_schedule_name,memo_code,memo_code_full,memo_text,unlimited_spending_flag,unlimited_spending_flag_full,catolog_code,catolog_code_full,schedule_type,schedule_type_full,load_date,election_cycle
C00010603,1978,10G,78030923348,F3X,3032920021022513986,25,,,3062020110012913436,,,DNC SERVICES CORPORATION/DEMOCRATIC NATIONAL COMMITTEE,,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,1978-10-03 00:00:00,20.00,H6NY03023,"AMBRO, JEROME A.",,JEROME A.,,0,,H,HOUSE,NY,NEW YORK,03,,,,,,,,N,NO CHANGE,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:37:16.972,1978
C00015065,1978,10G,79031171317,F3X,3032920021022515665,25,,,3062020110012889551,,,REPUBLICAN PARTY OF KENTUCKY,,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,1978-10-01 00:00:00,987.00,S8KY00068,"GUENTHNER, LOUIS ROBERT JR.",,LOUIS ROBERT JR.,,0,,S,SENATE,KY,KENTUCKY,00,,,,,,,,A,ADD,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:38:30.086,1978
C00001305,1978,10G,78030944383,F3X,3032920021022509124,25,,,3062020110012889556,,,REPUBLICAN PARTY OF VIRGINIA,,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,1978-10-18 00:00:00,500.00,S8VA00107,"WARNER, JOHN WILLIAM",,JOHN WILLIAM,,0,,S,SENATE,VA,VIRGINIA ,00,,,,,,,,N,NO CHANGE,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:38:30.086,1978
C00001305,1978,YE,79031194464,F3X,3032920021022509126,25,,,3062020110012889557,,,REPUBLICAN PARTY OF VIRGINIA,,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,1978-01-31 00:00:00,58.00,S8VA00107,"WARNER, JOHN WILLIAM",,JOHN WILLIAM,,0,,S,SENATE,VA,VIRGINIA ,00,,,,,,,,N,NO CHANGE,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:38:30.086,1978
C00027466,1978,30G,78020172690,F3X,3032920021022518334,25,,,3062020110012903463,,,NATIONAL REPUBLICAN SENATORIAL COMMITTEE - EXPENDITURES *,,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,1978-10-31 00:00:00,719.00,S2MA00014,"BROOKE, EDWARD W.",,EDWARD W.,,0,,S,SENATE,MA,MASSACHUSETTS,00,,,,,,,,N,NO CHANGE,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:38:30.089,1978
C00012302,1978,Q3,78030893924,F3X,3032920021022514821,25,,,3062020110012903478,,,NORTH CAROLINA STATE DEMOCRATIC EXECUTIVE COMMITTEE,,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,1978-08-24 00:00:00,321.00,S8NC00072,"INGRAM, JOHN RANDOLPH",,JOHN RANDOLPH,,0,,S,SENATE,NC,NORTH CAROLINA,00,,,,,,,,N,NO CHANGE,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:38:30.089,1978
C00027466,1978,M10,78020151330,F3X,3032920021022518337,25,,,3062020110012903702,,,NATIONAL REPUBLICAN SENATORIAL COMMITTEE - EXPENDITURES *,,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,1978-09-27 00:00:00,1642.00,S8MN00131,"DURENBERGER, DAVID",,DAVID,,0,,S,SENATE,MN,MINNESOTA,00,,,,,,,,N,NO CHANGE,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:38:30.09,1978
C00027466,1978,M10,78020151328,F3X,3032920021022518337,25,,,3062020110012903711,,,NATIONAL REPUBLICAN SENATORIAL COMMITTEE - EXPENDITURES *,,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,1978-09-27 00:00:00,600.00,S8MN00131,"DURENBERGER, DAVID",,DAVID,,0,,S,SENATE,MN,MINNESOTA,00,,,,,,,,N,NO CHANGE,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:38:30.091,1978
C00001305,1978,30G,78030984239,F3X,3032920021022509118,25,,,3062020110012903823,,,REPUBLICAN PARTY OF VIRGINIA,,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,1978-11-15 00:00:00,25.00,C00015669,,,,,,,,,,,,,,,,,,,N,NO CHANGE,,,,,COORDINATED EXPENDITURE,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:38:30.091,1978
C00010603,1978,Q3,78030873271,F3X,3032920021022513981,25,,,3062020110012904744,,,DNC SERVICES CORPORATION/DEMOCRATIC NATIONAL COMMITTEE,,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,1978-09-06 00:00:00,529.00,S8TX00020,"KRUEGER, ROBERT",,ROBERT,,0,,S,SENATE,TX,TEXAS,00,,,,,,,,N,NO CHANGE,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:38:31.396,1978
C00003418,1978,30G,78030973632,F3X,3032920021022510675,25,,,3062020110012915545,,,REPUBLICAN NATIONAL COMMITTEE - EXPENDITURES (AKA REPUBLICAN NATIONAL COMMITTEE),,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,1978-11-21 00:00:00,952.00,H8NC05014,"HORTON, HAMILTON C.",,HAMILTON C.,,0,,H,HOUSE,NC,NORTH CAROLINA,05,,,,,,,,N,NO CHANGE,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:37:16.981,1978
C00001305,1978,10G,78030944396,F3X,3032920021022509124,25,,,3062020110012917137,,,REPUBLICAN PARTY OF VIRGINIA,,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,1978-10-18 00:00:00,156.00,H8VA08035,"HERRITY, JOHN F.",,JOHN F.,,0,,H,HOUSE,VA,VIRGINIA ,08,,,,,,,,N,NO CHANGE,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:37:16.982,1978
C00001305,1978,YE,79031194466,F3X,3032920021022509126,25,,,3062020110012906092,,,REPUBLICAN PARTY OF VIRGINIA,,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,1978-01-31 00:00:00,85.00,S8VA00107,"WARNER, JOHN WILLIAM",,JOHN WILLIAM,,0,,S,SENATE,VA,VIRGINIA ,00,,,,,,,,N,NO CHANGE,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:38:31.404,1978
C00001305,1978,YE,79031194465,F3X,3032920021022509126,25,,,3062020110012906093,,,REPUBLICAN PARTY OF VIRGINIA,,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,1978-01-31 00:00:00,50.00,S8VA00107,"WARNER, JOHN WILLIAM",,JOHN WILLIAM,,0,,S,SENATE,VA,VIRGINIA ,00,,,,,,,,N,NO CHANGE,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:38:31.404,1978
C00075820,1978,10G,78011523044,F3X,3032920021022527575,25,,,3062020110012906898,,,NATIONAL REPUBLICAN CONGRESSIONAL COMMITTEE - EXPENDITURES *,,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,1978-10-17 00:00:00,1418.00,H8IN08026,"DECKARD, H. JOEL",,H. JOEL,,0,,H,HOUSE,IN,INDIANA,08,,,,,,,,N,NO CHANGE,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:38:31.407,1978
C00003418,1978,YE,79031261916,F3X,3032920021022510673,25,,,3062020110012908478,,,REPUBLICAN NATIONAL COMMITTEE - EXPENDITURES (AKA REPUBLICAN NATIONAL COMMITTEE),,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,1979-04-23 00:00:00,2000.00,S8KS00094,"KASSEBAUM, NANCY LANDON",,NANCY LANDON,,0,,S,SENATE,KS,KANSAS,00,,,,,,,,A,ADD,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:38:31.415,1978
C00001305,1978,10G,78030944398,F3X,3032920021022509124,25,,,3062020110012909298,,,REPUBLICAN PARTY OF VIRGINIA,,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,1978-10-13 00:00:00,10.00,H6VA10050,"WOLF, FRANK R.",,FRANK R.,,0,,H,HOUSE,VA,VIRGINIA ,10,,,,,,,,N,NO CHANGE,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:38:31.419,1978
C00001305,1978,30G,78030984132,F3X,3032920021022509118,25,,,3062020110012921775,,,REPUBLICAN PARTY OF VIRGINIA,,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,1978-11-01 00:00:00,282.00,S8VA00107,"WARNER, JOHN WILLIAM",,JOHN WILLIAM,,0,,S,SENATE,VA,VIRGINIA ,00,,,,,,,,N,NO CHANGE,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:37:16.988,1978
C00020602,1978,Q3,79031252662,F3X,3032920021022516553,25,,,3062020110012912330,,,REPUBLICAN STATE CENTRAL COMMITTEE CALIFORNIA-FEDERAL ELECTION ACCT(RSCC CONG TARGET CMTE),,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,1978-09-30 00:00:00,500.00,H8CA37079,"LEWIS, JERRY",,JERRY,,0,,H,HOUSE,CA,CALIFORNIA ,37,,,,,,,,A,ADD,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:38:31.431,1978
C00012302,1978,Q3,78030893930,F3X,3032920021022514821,25,,,3062020110012927052,,,NORTH CAROLINA STATE DEMOCRATIC EXECUTIVE COMMITTEE,,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,1978-09-18 00:00:00,2000.00,S8NC00072,"INGRAM, JOHN RANDOLPH",,JOHN RANDOLPH,,0,,S,SENATE,NC,NORTH CAROLINA,00,,,,,,,,N,NO CHANGE,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:37:16.995,1978
C00031054,1978,30G,78030982618,F3X,3032920021022519092,25,,,3062020110012927815,,,DEMOCRATIC CAMPAIGN COMMITTEE,,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,1978-11-06 00:00:00,30.00,S8MI00158,"LEVIN, CARL",,CARL,,0,,S,SENATE,MI,MICHIGAN,00,,,,,,,,N,NO CHANGE,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:37:16.996,1978
C00075820,1978,10G,78011523044,F3X,3032920021022527575,25,,,3062020110012912754,,,NATIONAL REPUBLICAN CONGRESSIONAL COMMITTEE - EXPENDITURES *,,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,1978-10-17 00:00:00,1500.00,H8NY09018,"DELLIBOVI, ALFRED A.",,ALFRED A.,,0,,H,HOUSE,NY,NEW YORK,09,,,,,,,,N,NO CHANGE,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:38:31.432,1978
C00001305,1978,30G,78030984134,F3X,3032920021022509118,25,,,3062020110012912758,,,REPUBLICAN PARTY OF VIRGINIA,,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,,4.00,H6VA02040,"WHITEHURST, G. WILLIAM",,G. WILLIAM,,0,,H,HOUSE,VA,VIRGINIA ,02,,,,,,,,N,NO CHANGE,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:38:31.432,1978
C00014498,1978,Q3,78030883584,F3X,3032920021022515505,25,,,3062020110012913715,,,REPUBLICAN STATE CENTRAL COMMITTEE OF IOWA,,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,1978-09-29 00:00:00,2222.00,S8IA00039,"JEPSEN, ROGER",,ROGER,,0,,S,SENATE,IA,IOWA,00,,,,,,,,N,NO CHANGE,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:38:31.436,1978
C00031054,1978,30G,78030982629,F3X,3032920021022519092,25,,,3062020110012914703,,,DEMOCRATIC CAMPAIGN COMMITTEE,,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,1978-11-01 00:00:00,8.00,S8MI00158,"LEVIN, CARL",,CARL,,0,,S,SENATE,MI,MICHIGAN,00,,,,,,,,N,NO CHANGE,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:38:31.44,1978
C00001305,1978,30G,78030984140,F3X,3032920021022509118,25,,,3062020110012915611,,,REPUBLICAN PARTY OF VIRGINIA,,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,1978-10-24 00:00:00,78.00,H6VA10050,"WOLF, FRANK R.",,FRANK R.,,0,,H,HOUSE,VA,VIRGINIA ,10,,,,,,,,N,NO CHANGE,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:38:31.444,1978
C00012302,1978,Q3,78030893929,F3X,3032920021022514821,25,,,3062020110012915615,,,NORTH CAROLINA STATE DEMOCRATIC EXECUTIVE COMMITTEE,,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,1978-09-18 00:00:00,2000.00,S8NC00072,"INGRAM, JOHN RANDOLPH",,JOHN RANDOLPH,,0,,S,SENATE,NC,NORTH CAROLINA,00,,,,,,,,N,NO CHANGE,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:38:31.444,1978
C00001305,1978,Q3,78030884859,F3X,3032920021022509122,25,,,3062020110012917134,,,REPUBLICAN PARTY OF VIRGINIA,,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,1978-09-29 00:00:00,1.00,H6VA07031,"ROBINSON, J. KENNETH",,J. KENNETH,,0,,H,HOUSE,VA,VIRGINIA ,07,,,,,,,,N,NO CHANGE,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:38:31.447,1978
C00001305,1978,30G,78030984135,F3X,3032920021022509118,25,,,3062020110012917139,,,REPUBLICAN PARTY OF VIRGINIA,,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,1978-10-31 00:00:00,1.00,H6VA04038,"DANIEL, ROBERT W. JR.",,ROBERT W. JR.,,0,,H,HOUSE,VA,VIRGINIA ,04,,,,,,,,N,NO CHANGE,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:38:31.447,1978
C00031054,1978,10G,78030942832,F3X,3032920021022519091,25,,,3062020110012917982,,,DEMOCRATIC CAMPAIGN COMMITTEE,,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,1978-10-13 00:00:00,34.00,S8MI00158,"LEVIN, CARL",,CARL,,0,,S,SENATE,MI,MICHIGAN,00,,,,,,,,N,NO CHANGE,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:38:31.449,1978
C00027466,1978,30G,78020172684,F3X,3032920021022518334,25,,,3062020110012918555,,,NATIONAL REPUBLICAN SENATORIAL COMMITTEE - EXPENDITURES *,,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,1978-10-24 00:00:00,1000.00,S2MA00014,"BROOKE, EDWARD W.",,EDWARD W.,,0,,S,SENATE,MA,MASSACHUSETTS,00,,,,,,,,N,NO CHANGE,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:38:31.45,1978
C00014498,1978,Q3,78030883585,F3X,3032920021022515505,25,,,3062020110012920482,,,REPUBLICAN STATE CENTRAL COMMITTEE OF IOWA,,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,1978-08-18 00:00:00,380.00,S8IA00039,"JEPSEN, ROGER",,ROGER,,0,,S,SENATE,IA,IOWA,00,,,,,,,,N,NO CHANGE,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:38:31.456,1978
C00015065,1978,Q3,79031171313,F3X,3032920021022515665,25,,,3062020110012921027,,,REPUBLICAN PARTY OF KENTUCKY,,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,1978-08-15 00:00:00,1003.00,S8KY00068,"GUENTHNER, LOUIS ROBERT JR.",,LOUIS ROBERT JR.,,0,,S,SENATE,KY,KENTUCKY,00,,,,,,,,A,ADD,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:38:31.457,1978
C00012302,1978,Q3,78030893927,F3X,3032920021022514821,25,,,3062020110012921097,,,NORTH CAROLINA STATE DEMOCRATIC EXECUTIVE COMMITTEE,,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,1978-08-29 00:00:00,350.00,S8NC00072,"INGRAM, JOHN RANDOLPH",,JOHN RANDOLPH,,0,,S,SENATE,NC,NORTH CAROLINA,00,,,,,,,,N,NO CHANGE,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:38:31.457,1978
C00031054,1978,30G,78030982630,F3X,3032920021022519092,25,,,3062020110012921216,,,DEMOCRATIC CAMPAIGN COMMITTEE,,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,1978-10-30 00:00:00,96.00,S8MI00158,"LEVIN, CARL",,CARL,,0,,S,SENATE,MI,MICHIGAN,00,,,,,,,,N,NO CHANGE,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:38:31.457,1978
C00003418,1978,30G,78030973731,F3X,3032920021022510675,25,,,3062020110012925539,,,REPUBLICAN NATIONAL COMMITTEE - EXPENDITURES (AKA REPUBLICAN NATIONAL COMMITTEE),,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,1978-11-01 00:00:00,3219.00,H8TX05011,"PAUKEN, THOMAS W.",,THOMAS W.,,0,,H,HOUSE,TX,TEXAS,05,,,,,,,,N,NO CHANGE,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:38:31.467,1978
C00003418,1978,30G,78030973758,F3X,3032920021022510675,25,,,3062020110012925571,,,REPUBLICAN NATIONAL COMMITTEE - EXPENDITURES (AKA REPUBLICAN NATIONAL COMMITTEE),,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,1978-11-09 00:00:00,386.00,S8VA00107,"WARNER, JOHN WILLIAM",,JOHN WILLIAM,,0,,S,SENATE,VA,VIRGINIA ,00,,,,,,,,N,NO CHANGE,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:38:31.467,1978
C00005173,1978,30G,78030992288,F3X,3032920021022511678,25,,,3062020110012926391,,,STATE DEMOCRATIC EXECUTIVE COMMITTEE OF ALABAMA,,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,1978-11-02 00:00:00,6307.00,S8AL00043,"STEWART, DONALD WILBUR",,DONALD WILBUR,,0,,S,SENATE,AL,ALABAMA,00,,,,,,,,N,NO CHANGE,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:38:31.47,1978
C00027466,1978,M7,78020093710,F3X,3032920021022518317,25,,,3062020110012927056,,,NATIONAL REPUBLICAN SENATORIAL COMMITTEE - EXPENDITURES *,,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,1978-05-30 00:00:00,280.00,S8WV00010,"MOORE, ARCH A. JR.",,ARCH A. JR.,,0,,S,SENATE,WV,WEST VIRGINIA,00,,,,,,,,A,ADD,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:38:31.472,1978
C00012302,1978,Q3,78030893931,F3X,3032920021022514821,25,,,3062020110012890790,,,NORTH CAROLINA STATE DEMOCRATIC EXECUTIVE COMMITTEE,,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,1978-09-08 00:00:00,117.00,S8NC00072,"INGRAM, JOHN RANDOLPH",,JOHN RANDOLPH,,0,,S,SENATE,NC,NORTH CAROLINA,00,,,,,,,,N,NO CHANGE,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:38:32.926,1978
C00027466,1978,M10,78020151342,F3X,3032920021022518337,25,,,3062020110012903536,,,NATIONAL REPUBLICAN SENATORIAL COMMITTEE - EXPENDITURES *,,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,1978-09-22 00:00:00,452.00,S6IL00037,"PERCY, CHARLES",,CHARLES,,0,,S,SENATE,IL,ILLINOIS,00,,,,,,,,N,NO CHANGE,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:38:32.926,1978
C00099259,1978,30G,79031164527,F3X,3032920021022590131,25,,,3062020110012907912,,,REPUBLICAN PARTY OF FLORIDA-FEDERAL CAMPAIGN COMMITTEE,,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,1978-10-30 00:00:00,2500.00,H6FL12033,"BURKE, J. HERBERT",,J. HERBERT,,0,,H,HOUSE,FL,FLORIDA,12,,,,,,,,N,NO CHANGE,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:38:32.933,1978
C00031054,1978,30G,78030982617,F3X,3032920021022519092,25,,,3062020110012913301,,,DEMOCRATIC CAMPAIGN COMMITTEE,,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,1978-11-02 00:00:00,1306.00,S8MI00158,"LEVIN, CARL",,CARL,,0,,S,SENATE,MI,MICHIGAN,00,,,,,,,,N,NO CHANGE,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:38:32.942,1978
C00025254,1978,30G,78030972264,F3X,3032920021022517980,25,,,3062020110012913303,,,MINNESOTA DOLLARS FOR DEMOCRATS,,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,1978-11-05 00:00:00,300.00,H6MN07106,"WENSTROM, GENE",,GENE,,0,,H,HOUSE,MN,MINNESOTA,07,,,,,,,,N,NO CHANGE,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:38:32.942,1978
C00014498,1978,Q3,78030883581,F3X,3032920021022515505,25,,,3062020110012913309,,,REPUBLICAN STATE CENTRAL COMMITTEE OF IOWA,,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,1978-07-17 00:00:00,885.00,H8IA02019,"TAUKE, THOMAS J.",,THOMAS J.,,0,,H,HOUSE,IA,IOWA,02,,,,,,,,N,NO CHANGE,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:38:32.942,1978
